src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
,,0,42,1,27,2,5045860,36953,5,5,72330,72329,13,36940,1010,5044850,0,0,0,0,0,0,0,0,72
,,0,5020652,36551,27,3,10038818,72973,5,5,72330,72329,72927,46,10034315,4503,0,0,0,0,0,0,0,0,72
,,0,42,1,26,1,5002134,36111,5,5,72330,72329,13,36098,1010,5001124,0,0,0,0,0,0,0,0,72
,,0,4976868,35709,26,3,10038818,72973,5,5,72330,72329,72927,46,10034315,4503,0,0,0,0,0,0,0,0,72
,,0,42,1,28,3,10181714,75721,5,5,74977,74977,46,75675,4503,10177211,0,0,0,0,0,0,0,0,73
,,0,5090280,37890,28,2,5118448,38349,5,5,74977,74977,38272,77,5110512,7936,0,0,0,0,0,0,0,0,73
,,0,42,1,27,3,10181714,75721,5,5,74977,74977,46,75675,4503,10177211,0,0,0,0,0,0,0,0,73
,,0,5045040,37020,27,1,5072438,37463,5,5,74977,74977,37384,79,5064302,8136,0,0,0,0,0,0,0,0,73
,,0,42,1,28,2,5123184,38440,5,5,74978,74977,13,38427,1010,5122174,0,0,0,0,0,0,0,0,73
,,0,5090228,37889,28,3,10190710,75894,5,5,74978,74977,75848,46,10186207,4503,0,0,0,0,0,0,0,0,73
,,0,42,1,27,1,5076702,37545,5,5,74978,74977,13,37532,1010,5075692,0,0,0,0,0,0,0,0,73
,,0,5044988,37019,27,3,10190710,75894,5,5,74978,74977,75848,46,10186207,4503,0,0,0,0,0,0,0,0,73
,,0,42,1,29,3,10332722,78625,5,5,77571,77571,46,78579,4503,10328219,0,0,0,0,0,0,0,0,74
,,0,5159180,39215,29,2,5195044,39822,5,5,77571,77571,39745,77,5187108,7936,0,0,0,0,0,0,0,0,74
,,0,42,1,29,3,10332722,78625,5,5,77571,77571,46,78579,4503,10328219,0,0,0,0,0,0,0,0,74
,,0,5111028,38289,28,1,5146798,38893,5,5,77571,77571,38814,79,5138662,8136,0,0,0,0,0,0,0,0,74
,,0,42,1,29,2,5201756,39951,5,5,77572,77571,13,39938,1010,5200746,0,0,0,0,0,0,0,0,75
,,0,5159128,39214,29,3,10345930,78879,5,5,77572,77571,78833,46,10341427,4503,0,0,0,0,0,0,0,0,75
,,0,42,1,29,1,5153350,39019,5,5,77572,77571,13,39006,1010,5152340,0,0,0,0,0,0,0,0,75
,,0,5110976,38288,29,3,10345930,78879,5,5,77572,77571,78833,46,10341427,4503,0,0,0,0,0,0,0,0,75
,,0,42,1,30,3,10644956,81665,5,5,81499,81499,46,81619,4503,10640453,0,0,0,0,0,0,0,0,76
,,0,5390298,41268,30,2,5409732,41429,5,5,81499,81499,41352,77,5401796,7936,0,0,0,0,0,0,0,0,76
,,0,42,1,30,3,10644956,81665,5,5,81499,81499,46,81619,4503,10640453,0,0,0,0,0,0,0,0,76
,,0,5224698,40164,30,1,5244396,40327,5,5,81499,81499,40248,79,5236260,8136,0,0,0,0,0,0,0,0,76
,,0,42,1,30,2,5426236,41539,5,5,81500,81499,13,41526,1010,5425226,0,0,0,0,0,0,0,0,76
,,0,5390246,41267,30,3,10678856,81891,5,5,81500,81499,81845,46,10674353,4503,0,0,0,0,0,0,0,0,76
,,0,42,1,30,1,5261796,40443,5,5,81500,81499,13,40430,1010,5260786,0,0,0,0,0,0,0,0,76
,,0,5224646,40163,30,3,10678856,81891,5,5,81500,81499,81845,46,10674353,4503,0,0,0,0,0,0,0,0,76
,,0,42,1,31,3,11165306,85134,5,5,84685,84685,46,85088,4503,11160803,0,0,0,0,0,0,0,0,77
,,0,5626998,42846,31,2,5667732,43149,5,5,84685,84685,43072,77,5659796,7936,0,0,0,0,0,0,0,0,77
,,0,42,1,31,3,11165306,85134,5,5,84685,84685,46,85088,4503,11160803,0,0,0,0,0,0,0,0,77
,,0,5465898,41772,31,1,5506746,42076,5,5,84685,84685,41997,79,5498610,8136,0,0,0,0,0,0,0,0,77
,,0,42,1,31,2,5683336,43253,5,5,84686,84685,13,43240,1010,5682326,0,0,0,0,0,0,0,0,77
